,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
297,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG OWLS'}),0.053978175654200655,0.03437864180527598,0.01308401313698485,0.24239450441609423,7.0507295136626,1.0,0.011228316770866819,1.2745701606223108,0.9071362651158773,0.17382125263898665,0.21542177049575,0.3114900102974154
298,frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.03437864180527598,0.02558533742981248,0.011282974891407989,0.3281972265023113,12.827551225487852,1.0,0.010403385740441345,1.4504475137799353,0.9548699294345258,0.23177366702937977,0.3105576103240355,0.3845955076610935
299,frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG OWLS'}),0.02558533742981248,0.03437864180527598,0.011282974891407989,0.4409937888198758,12.827551225487852,1.0,0.010403385740441345,1.7273893185483398,0.9462530004708873,0.23177366702937977,0.4210917080114989,0.3845955076610935
300,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG OWLS'}),0.05366034537556945,0.03437864180527598,0.010647314334145567,0.19842053307008883,5.771622223878486,1.0,0.008802544541331468,1.2046483200138614,0.8736170811211227,0.13757700205338808,0.169882210943943,0.25406388749036035
301,frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03437864180527598,0.05366034537556945,0.010647314334145567,0.3097072419106318,5.771622223878487,1.0,0.008802544541331468,1.370925080025124,0.8561725357523098,0.13757700205338808,0.2705655366800396,0.25406388749036035
302,frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03437864180527598,0.059911007521983264,0.017798495603347814,0.5177195685670263,8.64147658303123,1.0,0.015738836535556355,1.9492580067675174,0.915761678800655,0.23268698060941828,0.4869842799012973,0.40740089834186854
303,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG OWLS'}),0.059911007521983264,0.03437864180527598,0.017798495603347814,0.29708222811671087,8.64147658303123,1.0,0.015738836535556355,1.373733026563815,0.9406333263569697,0.23268698060941828,0.2720565199619983,0.40740089834186854
304,frozenset({'JUMBO BAG OWLS'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03437864180527598,0.16972136878906663,0.010064625489988346,0.29275808936825887,1.7249335864837676,1.0,0.004229835345687878,1.1739669534986836,0.435230156690756,0.05187005187005187,0.14818726624307713,0.17602948163793716
305,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO BAG OWLS'}),0.16972136878906663,0.03437864180527598,0.010064625489988346,0.05930087390761548,1.7249335864837676,1.0,0.004229835345687878,1.0264933084458845,0.5061765041671424,0.05187005187005187,0.025809528642710244,0.17602948163793716
306,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.062188791185506936,0.03829854857506092,0.012660239432143236,0.20357751277683137,5.315541198065038,1.0,0.010278498992100779,1.2075267422169824,0.8657098506920876,0.14414957780458387,0.1718609907023422,0.2670722971906287
307,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03829854857506092,0.062188791185506936,0.012660239432143236,0.33056708160442605,5.315541198065039,1.0,0.010278498992100779,1.4009039338282614,0.8442041970064842,0.14414957780458387,0.28617517885948685,0.2670722971906287
308,frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.0378218031571141,0.03829854857506092,0.018116325881979024,0.4789915966386555,12.506781965898393,1.0,0.016667805716569898,1.845846334186577,0.9562089268535797,0.31232876712328766,0.4582430934367688,0.4760103211409045
309,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.03829854857506092,0.0378218031571141,0.018116325881979024,0.47302904564315357,12.506781965898394,1.0,0.016667805716569898,1.8258657121191775,0.9566829494557104,0.31232876712328766,0.45231459610501284,0.4760103211409045
310,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.053978175654200655,0.03829854857506092,0.016103400783981352,0.29833169774288515,7.789634564301778,1.0,0.014036115001695777,1.3705926979049132,0.9213574682969812,0.2114047287899861,0.2703886416959617,0.3594009802683997
311,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03829854857506092,0.053978175654200655,0.016103400783981352,0.4204702627939142,7.789634564301779,1.0,0.014036115001695777,1.6323956539427515,0.9063356114742929,0.2114047287899861,0.38740341682196716,0.3594009802683997
312,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.05366034537556945,0.03829854857506092,0.01424939082529929,0.26554787759131293,6.933627708393922,1.0,0.012194277481378498,1.3094134009320744,0.9043004275144958,0.18336741649625082,0.2362992472139248,0.31880436756467445
313,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03829854857506092,0.05366034537556945,0.01424939082529929,0.37206085753803597,6.933627708393922,1.0,0.012194277481378498,1.5070563222322981,0.8898555294710255,0.18336741649625082,0.3364547925330558,0.31880436756467445
314,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.059911007521983264,0.03829854857506092,0.01514990994808772,0.2528735632183908,6.602693120936073,1.0,0.012855405316326205,1.2872004042149183,0.9026237469072879,0.18239795918367346,0.2231201942405277,0.3242237802260695
315,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03829854857506092,0.059911007521983264,0.01514990994808772,0.39557399723374825,6.602693120936073,1.0,0.012855405316326205,1.5553417427039038,0.8823389499511779,0.18239795918367346,0.35705448356221897,0.3242237802260695
316,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.16972136878906663,0.03829854857506092,0.011282974891407989,0.06647940074906368,1.7358203697660086,1.0,0.004782892804614093,1.0301877132616197,0.5105557422626869,0.05735056542810985,0.029303119104424354,0.1805426049388472
317,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03829854857506092,0.16972136878906663,0.011282974891407989,0.2946058091286307,1.7358203697660084,1.0,0.004782892804614093,1.1770420595402056,0.440784946528524,0.05735056542810985,0.1504126875545675,0.1805426049388472
318,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.062188791185506936,0.03930501112405975,0.013719673694247272,0.22061328790459966,5.6128539744784804,1.0,0.011275342564909092,1.2326294174211518,0.8763357799733759,0.1563065781532891,0.18872616062323733,0.2848349458390923
319,frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03930501112405975,0.062188791185506936,0.013719673694247272,0.34905660377358494,5.612853974478481,1.0,0.011275342564909092,1.440695480207772,0.8554614385006973,0.1563065781532891,0.3058907911227822,0.2848349458390923
320,frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.0378218031571141,0.03930501112405975,0.010382455768619557,0.27450980392156865,6.9840917499075115,1.0,0.008895869374797189,1.3242012008830528,0.8904976877339793,0.15555555555555556,0.24482775024434122,0.26933037365889756
321,frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.03930501112405975,0.0378218031571141,0.010382455768619557,0.2641509433962264,6.984091749907511,1.0,0.008895869374797189,1.3075754982736654,0.8918725187472429,0.15555555555555556,0.2352258043070889,0.26933037365889756
322,frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.027810149380230957,0.03930501112405975,0.010912172899671575,0.39238095238095233,9.98297522782698,1.0,0.009819094668919833,1.5810810945450424,0.9255696933757026,0.1941564561734213,0.3675213729073455,0.3350044923629829
323,frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.03930501112405975,0.027810149380230957,0.010912172899671575,0.2776280323450135,9.98297522782698,1.0,0.009819094668919833,1.3458299797758744,0.9366442756133806,0.1941564561734213,0.2569640927700738,0.3350044923629829
324,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.053978175654200655,0.03930501112405975,0.017427693611611398,0.3228655544651619,8.214361101338715,1.0,0.015306080817066591,1.4187654980646134,0.9283739171977178,0.2297486033519553,0.2951618844945592,0.38313089044012816
325,frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03930501112405975,0.053978175654200655,0.017427693611611398,0.44339622641509435,8.214361101338715,1.0,0.015306080817066591,1.6996324301805887,0.9141944082065528,0.2297486033519553,0.4116374915876673,0.38313089044012816
326,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.05366034537556945,0.03930501112405975,0.01573259879224494,0.2931885488647581,7.459317284998522,1.0,0.013623478320337295,1.359195563870569,0.915040883694676,0.2037037037037037,0.26427070056621654,0.3467290453218669
327,frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03930501112405975,0.05366034537556945,0.01573259879224494,0.4002695417789757,7.459317284998522,1.0,0.013623478320337295,1.5779416263625334,0.9013677430086781,0.2037037037037037,0.36626299522549693,0.3467290453218669
328,frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.03316029240385634,0.03930501112405975,0.010011653776883145,0.3019169329073483,7.681385255289651,1.0,0.008708288115072498,1.376190075598029,0.8996477301320607,0.16030534351145043,0.273356189866835,0.27831695701971193
329,frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.03930501112405975,0.03316029240385634,0.010011653776883145,0.2547169811320755,7.681385255289652,1.0,0.008708288115072498,1.2972785950024208,0.905401983368459,0.16030534351145043,0.22915555390156267,0.27831695701971193
330,frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03930501112405975,0.059911007521983264,0.015679627079139738,0.39892183288409705,6.658573263648084,1.0,0.013324824262034558,1.5640045569925751,0.8845863535569093,0.18769816106531387,0.3606156737018079,0.3303185645410759
331,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.059911007521983264,0.03930501112405975,0.015679627079139738,0.2617152961980548,6.658573263648084,1.0,0.013324824262034558,1.301252733435555,0.9039757766443968,0.18769816106531387,0.23150977953390373,0.3303185645410759
332,frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.03930501112405975,0.03967581311579616,0.012660239432143236,0.32210242587601084,8.118357270610591,1.0,0.011100781156270752,1.4166213651452868,0.912695893232536,0.19089456869009588,0.29409507395263573,0.3205972743532257
333,frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.03967581311579616,0.03930501112405975,0.012660239432143236,0.31909212283044064,8.118357270610591,1.0,0.011100781156270752,1.4109030326825085,0.9130483049073458,0.19089456869009588,0.2912340700701951,0.3205972743532257
334,frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.05853374298124801,0.03930501112405975,0.011177031465197584,0.19095022624434388,4.85816492054006,1.0,0.008876362046186777,1.1874361998969956,0.8435362975363611,0.12897310513447433,0.15784949112487448,0.23765840153187545
335,frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.03930501112405975,0.05853374298124801,0.011177031465197584,0.284366576819407,4.85816492054006,1.0,0.008876362046186777,1.3155705512390095,0.8266525483079922,0.12897310513447433,0.23987352935333178,0.23765840153187545
336,frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03930501112405975,0.16972136878906663,0.010064625489988346,0.2560646900269542,1.508735711088902,1.0,0.0033937252017434347,1.1160629426784647,0.35098901864276927,0.05058572949946752,0.10399318733755529,0.15768278196728483
337,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.16972136878906663,0.03930501112405975,0.010064625489988346,0.05930087390761548,1.5087357110889017,1.0,0.0033937252017434347,1.021256384989553,0.4061207631814,0.05058572949946752,0.02081395553749256,0.15768278196728483
338,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.062188791185506936,0.0378218031571141,0.012289437440406822,0.19761499148211245,5.224896091315573,1.0,0.009937345221609706,1.1991477739846583,0.8622296539258613,0.14009661835748793,0.16607442243995368,0.261272481735454
339,frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0378218031571141,0.062188791185506936,0.012289437440406822,0.32492997198879553,5.224896091315573,1.0,0.009937345221609706,1.3892058155467801,0.8403938445883863,0.14009661835748793,0.28016425729803895,0.261272481735454
340,frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.027810149380230957,0.062188791185506936,0.010329484055514355,0.37142857142857144,5.972596738865905,1.0,0.008600004482869418,1.491972377659421,0.8563848291413267,0.12965425531914893,0.32974630430572593,0.26876368946215623
341,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.062188791185506936,0.027810149380230957,0.010329484055514355,0.16609880749574107,5.972596738865905,1.0,0.008600004482869418,1.1658333857278946,0.8877785115923389,0.12965425531914893,0.14224449887781834,0.26876368946215623
342,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.062188791185506936,0.053978175654200655,0.021082741815870325,0.3390119250425894,6.2805369194838105,1.0,0.017725904321536624,1.4312237394097531,0.8965321978169201,0.22172701949860726,0.30129722386214247,0.3647954620306176
343,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.053978175654200655,0.062188791185506936,0.021082741815870325,0.39057899901864573,6.280536919483811,1.0,0.017725904321536624,1.5388560737229764,0.8887511075732545,0.22172701949860726,0.3501666484113191,0.3647954620306176
344,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.062188791185506936,0.05366034537556945,0.0174806653247166,0.28109028960817717,5.238324271691183,1.0,0.01414359331121313,1.316353974560523,0.8627528105273247,0.1777059773828756,0.24032591588150956,0.3034276719511764
345,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05366034537556945,0.062188791185506936,0.0174806653247166,0.3257650542941757,5.238324271691183,1.0,0.01414359331121313,1.390926434156781,0.8549776522572492,0.1777059773828756,0.2810547161638866,0.3034276719511764
346,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.062188791185506936,0.03316029240385634,0.011494861743828796,0.1848381601362862,5.574081129477334,1.0,0.009432663243875022,1.1860708638640258,0.8750143163251919,0.1370814908401769,0.1568800562706997,0.26574176377421344
347,frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03316029240385634,0.062188791185506936,0.011494861743828796,0.34664536741214064,5.574081129477335,1.0,0.009432663243875022,1.435378524982574,0.8487427929115274,0.1370814908401769,0.3033196591734292,0.26574176377421344
348,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.062188791185506936,0.059911007521983264,0.020182222693081894,0.3245315161839864,5.416892981893276,1.0,0.01645642955658394,1.3917584831893968,0.869463193512921,0.19802494802494802,0.2814845304852254,0.33070077135459264
349,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.059911007521983264,0.062188791185506936,0.020182222693081894,0.33687002652519893,5.416892981893276,1.0,0.01645642955658394,1.4142193028922556,0.8673565322563112,0.19802494802494802,0.2928960890613819,0.33070077135459264
350,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.062188791185506936,0.05678567644877636,0.010965144612776777,0.17632027257240204,3.1050131582292964,1.0,0.007433712037776065,1.145122663752985,0.7228962149441923,0.10152035311427171,0.12673110780758204,0.18470864374888757
351,frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05678567644877636,0.062188791185506936,0.010965144612776777,0.19309701492537312,3.1050131582292964,1.0,0.007433712037776065,1.1622353940452446,0.7187551718169145,0.10152035311427171,0.13958910120657445,0.18470864374888757
352,frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05853374298124801,0.062188791185506936,0.010859201186566374,0.18552036199095023,2.983180062747154,1.0,0.007219058466999409,1.1514237619333498,0.7061190377840875,0.09884281581485053,0.13151001997656792,0.18006852852528774
353,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.062188791185506936,0.05853374298124801,0.010859201186566374,0.17461669505962524,2.983180062747154,1.0,0.007219058466999409,1.1406412649535758,0.7088710832883295,0.09884281581485053,0.12330017269653999,0.18006852852528774
354,frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05450789278525268,0.062188791185506936,0.012925097997669244,0.23712342079689017,3.812960764739091,1.0,0.009535318035285165,1.2293092151211635,0.7802673428919652,0.12455334354262379,0.18653501682126597,0.22247993867783178
355,frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.062188791185506936,0.05450789278525268,0.012925097997669244,0.20783645655877342,3.8129607647390906,1.0,0.009535318035285165,1.1935567030861434,0.7866579192995191,0.12455334354262379,0.16216799971519552,0.22247993867783178
